content,label
"Tham dự vòng loại bảng A môn đua thuyền Rowing SEA Games 31 có 7 đội tuyển, gồm: Việt Nam, Indonesia, Philippines, Thái Lan, Campuchia, Cambodia, Singapore và Myanmar. Các đội đua tài ở 8 nội dung thi đấu gồm: Thuyền 4 mái chèo đôi; đôi nam hạng nhẹ mái chèo đôi; đơn nam; thuyền 4 nữ mái chèo đơn; thuyền 4 nam hạng nhẹ mái chèo đơn; thuyền 4 nữ hạng nhẹ mái chèo đôi; thuyền 4 đôi nữ mái chèo đơn và thuyền 4 nam hạng nhẹ mái chèo đôi. Sau thời gian tranh tài sôi nổi và quyết liệt, chung cuộc vòng loại, Đội tuyển Việt Nam đã dẫn đầu với 6 lần về đích thứ nhất. Kết quả vòng loại môn đua thuyền Rowing bảng A: Thuyền 4 mái chèo đôi: Nhất Việt Nam, Nhì Indonesia, Ba Philippines, hạng Tư Thái Lan; Thuyền 4 nữ mái chèo đơn: Nhất Việt Nam, Nhì Indonesia, Ba Thái Lan, Tư Singgapore; Thuyền 4 nam hạng nhẹ mái chèo đơn: Nhất Việt Nam, Nhì Indonesia, Ba Myanmar, hạng Tư Thái Lan; Thuyền 4 nữ hạng nhẹ mái chèo đôi: Nhất Việt Nam, Nhì Indonesia, Ba Thái Lan, hạng Tư Philippines; Thuyền 4 đôi nữ mái chèo đơn: Nhất Việt Nam, Nhì Myanmar, Ba Indonesia, hạng Tư Singgapore; Thuyền 4 nam hạng nhẹ mái chèo đôi: Nhất Việt Nam, Nhì Indonesia, Ba Philippines, hạng Tư Campuchia; Đôi nam hạng nhẹ mái chèo đôi: Nhất Philippines, Nhì Việt Nam, Ba Indonesia, hạng Tư Thái Lan; Đơn Nam: Nhất Indonesia, Nhì Việt Nam, Ba Thái Lan, hạng Tư Campuchia. Sau khi kết thúc vòng loại vào ngày 10/5, nội dung Rowing bước vào thi chung kết vào ngày 11/5. Tại SEA Games 31, các VĐV đua thuyền tranh tài 3 nội dung: Rowing, Canoeing và Kayak.  Cuộc đua khởi tranh từ ngày 9/5 và kết thúc vào ngày 21/5. Nội dung đua thuyền nói chung được xem là ""mỏ vàng"" của Thể thao Việt Nam tại kỳ SEA Games này. BT",0
"Tâm điểm trận đấu U23 Việt Nam gặp U23 Philippines vừa khép lại vào tối qua (8/5) ở lượt trận thứ hai bảng A của môn Bóng đá Nam SEA Games 31 là hai đội không thể tiến hành màn hát Quốc ca trong phần nghi thức bắt buộc trước mỗi trận ở SEA Games 31.  Cầu thủ hai đội và khán giả đã phải “hát chay” trong phần nghi lễ trang trọng này. Sự cố trên sân vận động Việt Trì vào tối qua đang khiến dư luận phản ứng gay gắt. Bởi vì, nghi thức hát Quốc ca trước trận đấu được đánh giá là nghi thức quan trọng, trang nghiêm và bắt buộc phải có, đặc biệt ở sự kiện thể thao lớn của Đông Nam Á. Trên sóng truyền hình, khán giả theo dõi trận đấu quan màn ảnh nhỏ không được chứng kiến hai đội hát quốc ca mà được theo dõi luôn tới phần trọng tài cho trận đấu bắt đầu. Trên sân vận động, khoảng 20.000 khán giả cũng tỏ ra bức xúc vì trận đấu thiếu nghi thức quan trọng. Trong thời gian theo dõi trận đấu, cổ động viên vẫn đội mưa cổ vũ cho đội tuyển U23 Việt Nam. Liên quan đến vụ việc, sáng 9/5, đồng chí Hồ Đại Dũng, Ủy viên Ban Thường vụ Tỉnh ủy, Phó Chủ tịch UBND tỉnh, Trưởng Ban Tổ chức SEA Games 31 tỉnh Phú Thọ đã chủ trì buổi tổ chức họp báo thông tin về sự cố không thể cử hành Quốc ca trong nghi thức chào cờ trước trận đấu giữa Đội tuyển U23 Việt Nam và Đội tuyển U23 Philippines. Cụ thể, nghi thức cử hành Quốc ca hai nước trước trận đấu giữa đội tuyển U23 Việt Nam - U23 Philippines tối ngày 8/5 trên Sân vận động Việt Trì đã không thể thực hiện được.  Nguyên nhân bước đầu xác định là do thời tiết diễn biến xấu, có sự xung đột giữa các thiết bị điện tử, ảnh hưởng đến việc truyền tải âm thanh trong khoảng thời gian 02 phút.  Đồng thời, sự phối hợp giữa bộ phận âm thanh và bộ phận giám sát, điều khiển trận đấu chưa nhịp nhàng, chặt chẽ, dẫn đến không cử hành được Quốc ca hai nước theo kịch bản của Ban Tổ chức. Lãnh đạo UBND tỉnh Phú Thọ đã tiến hành kiểm tra thực tế; chỉ đạo các bộ phận liên quan rà soát lại toàn bộ hệ thống kỹ thuật, âm thanh đảm bảo hoạt động thông suốt, an toàn trong quá trình diễn ra các trận đấu tiếp theo./.",0
"Tờ Vientiane Times số ra ngày 9/5 đưa tin sau trận hòa 2-2 đáng tiếc nuối trước Singapore trong trận đấu đầu tiên ra quân ngày 7/5, đội tuyển bóng đá nam U23 Lào đang tích cực chuẩn bị để giành trọn 3 điểm trước Campuchia tại SEA Games 31.  Theo báo trên, mặc dù U23 Lào không thể giành được chiến thắng trước Singapore, nhưng các cổ động viên Lào hài lòng với kết quả sau một trận đấu đầy kịch tính.  Vientiane Times cho biết đội tuyển đang rất quyết tâm và sẽ bố trí một hàng phòng ngự chắc chắn hơn trong trận gặp U23 Campuchia trong ngày 9/5 với hy vọng sẽ giành chiến thắng trong trận này.  U23 Lào kỳ vọng sẽ thắng hoặc ít nhất thì hòa trước U23 Campuchia chứ không được thua nếu muốn tiến xa hơn trong sự kiện bóng đá có tính cạnh tranh cao này. Lào đã bốc thăm vào bảng B và các trận đấu sắp tới của đội dự kiến sẽ không dễ dàng vì đội sẽ đấu với các đối thủ mạnh là U23 Malaysia và Thái Lan trong các ngày ngày 11/5 và 16/5. Theo Vientiane Times, U23 Lào hy vọng sẽ giành đủ điểm để lọt vào bán kết và thậm chí là chung kết. Liên đoàn Bóng đá Lào đã hứa thưởng cho đội 100 triệu kip (hơn 184 triệu đồng) cho mỗi trận thắng, cộng với tiền thưởng. Bằng những tình cảm hết sức nồng ấm của người hâm mộ thành Nam, sân Thiên Trường đã trở thành sân nhà của đội tuyển U23 Lào trong trận ra quân tại SEA Games 31. 3 ngày trước khi trận đấu giữa U23 Lào với U23 Singapore diễn ra, Hội Cổ động viên bóng đá Nam Định đã lên kế hoạch cổ vũ cho đội bóng đất nước Triệu Voi với những chuẩn bị hết sức chu đáo.  Ngoài việc kêu gọi các thành viên trong hội cùng đến sân để hâm nóng khán đài, Hội cổ động viên Nam Định cũng lên kế hoạch kêu gọi các du học sinh, người lao động Lào hiện đang học tập và làm việc tại Việt Nam cùng đến sân Thiên Trường để tiếp lửa cho thầy trò HLV Michael Weiss trong trận đấu ra quân. Để tạo ra một bầu không khí nồng nhiệt nhằm cổ vũ cho U23 Lào, Hội cổ động viên Nam Định đã nhắn nhủ trên fanpage, các diễn đàn và mạng xã hội và đã được tất cả các thành viên hưởng ứng nhiệt tình. Hội cổ động viên Nam Định muốn tạo nên một lễ hội bóng đá, biến chảo lửa Thiên Trường trở thành sân nhà của đội tuyển Lào tại SEA Games 31. Ngay trước thềm trận đấu, hàng ngàn cổ động viên của Nam Định và các tỉnh thành lân cận đã không quản thời tiết nắng nóng để diễu hành quanh khu vực sân vận động Thiên Trường nhằm hâm nóng bầu không khí và kêu gọi thêm nhiều người hâm mộ tới sân. Tất cả những trang thiết bị nhằm cổ vũ gồm trống, kèn, loa đài và cờ đều được các cổ động viên mang tới khán đài. Thậm chí, để có thể bắt nhịp cổ vũ cho các cổ động viên Lào hưởng ứng, khẩu hiệu ""Lào Su su"" (Lào cố lên) cũng đã được anh Mai Tiến Dương - người chuyên bắt nhịp của Hội cổ động viên Nam Định học từ các cổ động viên Lào trước giờ bóng lăn. ""Chúng tôi muốn tất cả mọi người cùng hiểu và hô vang khẩu hiệu này để làm cho khán đài thực sự sôi động và cho mọi người cùng thấy những tình cảm mà người hâm mộ Việt Nam muốn gửi tới U23 Lào"", anh Dương cho biết. Trong không khí lễ hội trên khán đài sân Thiên Trường, Phonesavath Philarmakhoth, du học sinh Lào hiện đang theo học tại Đại học Thái Nguyên chia sẻ: ""Không khí trên sân Thiên Trường thật tuyệt vời và sôi động. Em không chỉ cảm nhận được tình cảm mà các CĐV tại đây dành cho đội bóng, mà còn dành cho cả những người Lào đang học tập tại Việt Nam như em"". Còn với Phoutthavong Xaysomphou, du học sinh Lào hiện đang học tập tại Đại học Công đoàn cho biết, cô chưa từng được sống trong bầu không khí sôi động như ở sân Thiên Trường. ""Trước đây em rất ít được tới sân bóng đá nhưng thực sự hạnh phúc khi được có mặt tại đây. Em muốn rằng U23 Việt Nam và U23 Lào sẽ cùng nhau đi đến trận chung kết ở SEA Games 31 và em sẽ cổ vũ cho cả 2 đội"". Trận đấu giữa U23 Lào với U23 Singapore khép lại với tỷ số 2-2 và để lại nhiều nuối tiếc cho đội bóng đất nước Triệu Voi khi lẽ ra họ đã có một kết quả tốt hơn. Với HLV Michael Weiss điều khiến ông cảm thấy chưa hài lòng, còn là việc U23 Lào đã bỏ lỡ cơ hội đem về món quà dành tặng cho người hâm mộ thành Nam. ""Tôi thực sự bất ngờ với những gì cổ động viên nơi đây đã làm cho U23 Lào. Chúng tôi như được thi đấu trên sân nhà với sự cổ vũ cuồng nhiệt nhất. Đáng tiếc là chúng tôi đã không thể giành chiến thắng để đáp lại tình cảm của họ"". Những tình cảm nồng ấm từ khán đài không chỉ hâm nóng bầu không khí SEA Games và cho thấy những nỗ lực rất lớn của người hâm mộ thành Nam biến sân Thiên Trường trở thành ""thiên đường bóng đá"", bên cạnh việc truyền tải thông điệp đầy ý nghĩa về sự thân thiện, hiếu khách của người hâm mộ Việt Nam.  ",0
 ,0
"Theo đó, mức thưởng ""nóng"" cho các VĐV giành huy chương tại SEA Games 31 như sau: Huy chương Vàng: 10 triệu đồng; Huy chương Bạc: 5 triệu đồng; Huy chương Đồng: 3 triệu đồng Đây là hình thức khen thưởng nhằm kịp thời động viên các VĐV. Như vậy, đến thời điểm này, đã có 3 VĐV đã nhận được tiền thưởng, đều là các VĐV môn nhảy cầu, gồm: Ngô Phương Mai (HCĐ), Nguyễn Tùng Dương và Phương Thế Anh (HCB). Trong ngày hôm nay (9/5), môn nhảy cầu tiếp tục được kỳ vọng giành thêm huy chương cho Đoàn Thể thao Việt Nam. Cụ thể, sau khi giành HCB ở nội dung đôi nam cầu mềm 3 m, cặp VĐV Nguyễn Tùng Dương và Phương Thế Anh sẽ có phần thi chung kết đơn nam cầu mềm 1 m trong ngày thi đấu hôm nay (9/5). Theo lịch thi đấu dự kiến, nội dung này bắt đầu từ 15 giờ tại Cung Thể thao dưới nước Khu liên hợp thể thao Mỹ Đình Ở nội dung này, hy vọng được dồn vào Nguyễn Tùng Dương. Anh từng xếp hạng Tư tại SEA Games 30 và đang hướng đến việc ""đổi màu"" huy chương khi được thi đấu trên sân nhà lần này. Cũng ở môn nhảy cầu, Thể thao Việt Nam còn có đại diện góp mặt ở chung kết nội dung đôi nữ cầu mềm 3 m. Các VĐV thi đấu nội dung này là Mai Hồng Hạnh và Ngô Phương Mai.",0
"Theo phóng viên TTXVN tại Jakarta, tờ Indosport ngày 8/5 dẫn lời HLV người Hàn Quốc này thừa nhận đội bóng của ông xứng đáng thua U23 Việt Nam trong trận ra quân của bảng A SEA Games 2021 cách đây hai ngày với tỷ số 0-3. Chiến lược gia 51 tuổi cho biết ông không tìm kiếm lý do bào chữa sau khi ""Garuda Muda"" (Đại bàng trẻ - biệt danh của đội U23 Indonesia) bị các ""Chiến binh Sao vàng"" đả bại, song cho rằng các cầu thủ U23 Indonesia đã không đạt thể trạng tốt nhất. Ông Shin Tae-yong bày tỏ: ""Chúng tôi đã thua Việt Nam và không muốn kiếm cớ nữa. Chúng tôi xứng đáng thua, nhất là khi không có Asnawi, Elkan, Arhan nên đã không đạt được 100% phong độ. Thật đáng tiếc"". Tuy nhiên, thất bại ở trận ra quân chưa hẳn đã khép lại cơ hội đi tiếp của U23 Indonesia. Vì vậy, ông Shin Tae-yong muốn thay đổi bầu không khí của toàn đội để có thể vực dậy và giành điểm trọn vẹn trong 3 trận đấu còn lại trước Timor Leste (ngày 10/5), Philippines (ngày 13/5) và Myanmar (ngày 15/5). Cùng ngày, Bộ trưởng Thanh niên và Thể thao Indonesia, Zainudin Amali cho rằng kết quả khá thất vọng trong trận ra quân ""chưa phải là dấu chấm hết"" cho quá trình chinh phục mục tiêu Huy chương Vàng của đội ""Đỏ Trắng"" tại SEA Games 31. Khẳng định thất bại có thể sửa chữa được và mục tiêu cuối cùng vẫn chưa khép lại, Bộ trưởng Amali nhấn mạnh: ""Tôi nghĩ rằng vẫn còn một số trận đấu. Chúng tôi tin tưởng ban huấn luyện và các cầu thủ. Hãy cho họ cơ hội, SEA Games vừa rồi cũng diễn ra như vậy"". Tại SEA Games 30 tại Philippines vào năm 2019, U23 Indonesia và đội tuyển Việt Nam nằm chung bảng ở vòng sơ loại. ""Garuda Muda"" cũng để thua Việt Nam với tỷ số 1-2, song cuối cùng vẫn lọt vào bán kết và chung kết. Tại SEA Games 2021, đội tuyển bóng đá nam U23 Indonesia được giao nhiệm vụ giành Huy chương Vàng và chốt 20 cầu thủ sang Việt Nam.  Tuy nhiên, ở trận ra quân, hai cầu thủ quan trọng là Asnawi Mangkualam và Elkan Baggott đã vắng mặt do chưa được câu lạc bộ chủ quản cho về hội quân với đội tuyển quốc gia./.",0
"Chiều 8/5, Phó Bí thư Thường trực Tỉnh ủy Hà Nam Đinh Thị Lụa đã tới kiểm tra công tác chuẩn bị tổ chức thi đấu môn Futsal (bóng đá trong nhà) SEA Games 31 tại Nhà thi đấu Thể dục - Thể thao (TDTT) tỉnh Hà Nam (TP. Phủ Lý). Sau cuộc kiểm tra, bà Đinh Thị Lụa yêu cầu Sở VH-TT&DL cùng các cơ quan trực thuộc cần ưu tiên đảm bảo an ninh trật tự trong suốt thời gian diễn ra SEA Games 31.  Sở VH-TT&DL chủ động nắm bắt đầy đủ những thông tin, phản ánh, kiến nghị, đề xuất của các đoàn quốc tế để nhanh chóng giải quyết kịp thời, chu đáo. Đối với Nhà thi đấu TDTT, nơi diễn ra các cuộc tranh tài, Sở VH-TT&DL cần thường xuyên cập nhật thông tin liên quan đến cơ sở vật chất nhằm đáp ứng tốt nhất công tác tổ chức, phục vụ thi đấu, qua đó tạo ấn tượng tốt đẹp với bạn bè quốc tế về Hà Nam và SEA Games 31 do Việt Nam đăng cai tổ chức. Để phục vụ tốt nhất các đoàn bạn đến Hà Nam, tỉnh đã huy động 100 tình nguyện viên, phần lớn là các em học sinh đang học THPT. Sau các đợt tập huấn, Ban Tổ chức đánh giá dù vẫn đang ngồi học trên ghế nhà trường nhưng các tình nguyện viên có khả năng ngoại ngữ tốt, tác phong trẻ trung, nhanh nhẹn. Họ sẽ là lực lượng hỗ trợ tích cực, góp phần tạo nên sự thành công của Đại hội. Về nơi lưu trú của các đoàn thể thao và quan chức, tỉnh Hà Nam chuẩn bị 2 khách sạn 5 sao. Trong đó, khách sạn Mường Thanh dành cho các đội bóng, còn khách sạn Vinpearl dành cho các quan chức. Công tác trực cấp cứu và phòng, chống COVID-19 được thực hiện theo yêu cầu của Ban Tổ chức SEA Games 31 Trung ương và kế hoạch của Sở Y tế tỉnh. Tỉnh Hà Nam cũng đã có quyết định mở cửa tự do cho khán giả vào theo dõi trực tiếp các trận đấu, một mặt vừa cổ vũ các cầu thủ đồng thời lan tỏa tinh thần đoàn kết ""Vì một Đông Nam Á mạnh mẽ hơn"". Tại SEA Games 31, môn Futsal nam có 5 nước tham dự, gồm: Việt Nam, Myanmar, Thái Lan, Malaysia, Indonesia. Nội dung nữ có 4 đội, gồm: Việt Nam, Myanmar, Thái Lan, Malaysia. Về thể thức thi đấu, các đội thi đấu vòng tròn 1 lượt, tính điểm. Đội giành số điểm cao nhất được trao Huy chương Vàng, tiếp theo là đội Á quân và đội hạng Ba. Theo lịch thi đấu, nội dung Futsal nam khởi tranh ngày 11/5. Nội dung nữ thi đấu từ ngày 15/5. Đến thời điểm này, nhiều đội tuyển đã tới Hà Nam để chuẩn bị cho các cuộc so tài. Đội đến Hà Nam sớm nhất là Đội tuyển Futsal nam Myanmar (ngày 7/5). Tiếp đó, trong ngày 8/5, đội nữ Thái Lan, đội nam/nữ Malaysia, đội nam Indonesia đã hội quân ở Hà Nam. Trong ngày hôm nay (9/5), đội tuyển nam Thái Lan sẽ đến Hà Nam. Đội cuối cùng đến thi đấu là đội nữ Myanmar đến vào ngày 12/5. Các đoàn đều được Sở VH-TT&DL và đại diện khách sạn Mường Thanh Hà Nam đón tiếp tận tình, chu đáo. BT",0
"Tại SEA Games 31, sau 2 trận mở màn thắng dễ Singapore và Philippines, đội tuyển Bóng ném bãi biển Nam Việt Nam tràn đầy tự tin gặp đối thủ cuối cùng Thái Lan, nếu tiếp tục vượt qua đối thủ, các tuyển thủ Việt  Nam đã đặt được một tay vào tấm Huy chương Vàng. Được sự cổ vũ nhiệt tình của các khán giả tại Tuần Châu, đội tuyển Việt Nam khởi đầu đầy tự tin và liên tục vượt lên dẫn trước đối thủ. Kết thúc Hiệp 1, đội tuyển bóng ném Việt Nam giành chiến thắng  21-12  (1-0). Sang hiệp 2, những tình huống phòng ngự hiệu quả của đội bóng Thái Lan khiến các cầu thủ Việt Nam gần như bất lực trong hành trình tìm đến khung thành, khoảng cách liên tục được nới rộng khiến mọi nỗ lực của đội tuyển bóng ném Việt Nam là không đủ.  Đội chủ nhà nhận hiệp thất bại đầu tiên tại SEA Games 31 với tỷ số 16-20 (0-1) Kết quả hòa 1-1 khiến 2 đội bước vào loạt ném đối mặt quyết định.  Dưới sự cổ vũ không ngừng nghỉ của các cổ động viên, các cầu thủ hai đội đều quyết tâm cao và chính xác trong những pha đối mặt 1-1 để duy trì cuộc bám đuổi vô cùng hấp dẫn.  Các cầu thủ Thái Lan thi đấu rất tốt với những pha ném ăn điểm để rượt đuổi tỷ số. Sau lượt đổi khung thành và Thái Lan ném trước, kịch bản vẫn gần như không thay đổi cho tới lượt ném thứ 4 các cầu thủ áo đỏ đã không thể vượt qua thủ môn Võ Vương Trọng, qua đó để Việt Nam có cơ hội ghi điểm quyết định giành chiến thắng 17-16 (1-0). Đánh giá về kết quả của đội bóng, ông Đào Đức Kiên, phụ trách bộ môn Bóng ném bãi biển, Tổng cục Thể dục thể thao cho biết: Với kết quả 3 trận toàn thắng đã phản ánh đúng thực lực của bóng ném bãi biển Việt Nam ở khu vực Đông Nam Á.  Chúng ta chủ yếu tranh chấp với đội Thái Lan và Philippines. Đặc biệt ở trận thi đấu hôm nay, với chiến thắng “nghẹt thở” trước đội tuyển Thái Lan đã phản ánh đúng thực lực của bóng ném bãi biển Việt Nam.  Việc tranh chấp huy chương diễn biến có thể có yếu tố bất ngờ. Tuy nhiên hiện nay đội đang đi theo đúng hướng mà Ban huấn luyện đề ra.  ""Chúng ta đã toàn thắng ở 3 trận lượt đi. Ở 3 trận lượt về, Việt Nam thắng 2 trận là có thể giành Huy chương Vàng trước một vòng đấu”, ông Kiên tự tin.",0
"Huấn luyện viên Park Hang-seo đã có những chia sẻ thẳng thắn với giới truyền thông sau trận U23 Việt Nam hòa U23 Philippines ở lượt trận thứ 2 bảng A môn bóng đá nam SEA Games. Tại buổi họp báo, ông Park khẳng định: ""Kết quả trận U23 Thái Lan và Malaysia không liên quan đến trận này. Tôi không hề có tính toán nào vì nếu có thì khác gì chúng tôi dàn xếp tỷ số"". ""Việc chỉ có kết quả hòa không phải là tốt nhất nhưng đây là trận đấu đối phương đá phòng ngự số đông, rất khó để xuyên phá.  Ở đội tuyển quốc gia, chúng tôi cũng đã nhiều lần gặp phải vấn đề này,"" huấn luyện viên Park Hang-seo nói về lý do U23 Việt Nam không thể có bàn thắng. ""Tôi không thể trình bày hết lý do khiến U23 Việt Nam bị cầm chân. Toàn đội sẽ còn vài ngày nghỉ để hướng tới trận tiếp theo. Chúng tôi sẽ cố gắng để giành kết quả tốt."" Vị chiến lược gia người Hàn Quốc cho biết việc chỉ giành được kết quả hòa trước U23 Philippines khiến ông không hài lòng. ""Kết quả hòa không làm tôi hài lòng. Trận này, U23 Philippines đã phòng ngự với hàng thủ dày đặc. Tôi và học trò sẽ tìm đối sách khi gặp những đối thủ đá phòng ngự dày đặc. Chúng tôi cần phải cải thiện những vấn đề này trong trận tới. Bóng đá có nhiều biến số mà chúng ta không thể nói trước được."" Ở trận đấu vừa kết thúc, U23 Việt Nam dù đã thi đấu rất nỗ lực nhưng cuối cùng đã phải rời sân với kết quả hòa 0-0 trước U23 Philippines. Với kết quả này, U23 Việt Nam đang cùng có 4 điểm như đối thủ nhưng phải xếp sau do kém hơn về hiệu số bàn thắng bại. Sau trận đấu này, U23 Việt Nam sẽ có 5 ngày để nghỉ ngơi, trong khi U23 Philippines chỉ có 2 ngày nghỉ trước khi bước vào trận gặp U23 Myanmar vào ngày 10/5. Chia sẻ sau trận, tiền vệ đội trưởng Đỗ Hùng Dũng cho biết: ""Hôm nay Philippines đã chơi rất kiên cường. Họ phòng ngự khá là kín kẽ bên phần sân nhà. ĐT U23 Việt Nam đã cố gắng hết sức. Chúng tôi rất buồn khi không thể mang về một chiến thắng cho người hâm mộ. Hy vọng ở những trận sắp tới, chúng tôi sẽ cố gắng hơn"". Nói về tâm trạng của các đồng đội trẻ sau trận hòa thất vọng này, Dũng 'chíp' tâm sự: ""Mọi người cũng cảm thấy khá tiếc nuối về trận đấu này nhưng mà phía trước vẫn còn hai trận đấu nữa. Và toàn đội cần tập trung, phải quên ngay đi trận này để hướng tới trận đấu tiếp theo. Mình muốn chia sẻ với tất cả các cầu thủ và NHM là phía trước vẫn còn hai trận đấu nữa nên chúng tôi sẽ cố gắng tập luyện, duy trì sức khỏe tốt nhất để giành chiến thắng ở hai trận đấu tới"". Bên cạnh đó, Hùng Dũng cũng chia sẻ về bầu không khí trên sân Việt Trì: ""Thi đấu dưới sự cổ vũ của gần 18 nghìn khán giả nhà thực sự rất xúc động. Các cầu thủ luôn vào sân thi đấu hết mình, để có thể mang về chiến thắng cho người hâm mộ. Rất xin lỗi khi không thể đem lại niềm vui chiến thắng nhưng chúng tôi sẽ luôn cố gắng trong tất cả các trận đấu"". Trong khi đó, HLV Norman Fegidero của U23 Philippines cho rằng, trận hòa với U23 Việt Nam như một chiến thắng. ""Việt Nam là đội bóng mạnh hàng đầu khu vực. Đối đầu với Việt Nam luôn là thử thách lớn. Vì thế, có được trận hòa với U23 Việt Nam là thành công của U23 Philippines"", HLV Fegidero chia sẻ. HLV Fegidero cũng cho biết trời mưa trên sân Việt Trì (Phú Thọ) đã giúp đội bóng của ông rất nhiều trong chiến thuật đề ra trước trận. ""Trước trận đấu, chúng tôi chuẩn bị nhiều về chiến thuật phòng ngự. Chúng tôi biết U23 Việt Nam có khả năng tấn công rất mạnh. Do đó, thời tiết hôm nay mang lại nhiều lợi thế cho chúng tôi. Với thời tiết bình thường, chơi phòng ngự không hề dễ dàng nhưng trời mưa giúp chiến thuật của chúng tôi được hỗ trợ nhiều hơn. Vì thế, kết quả hòa là thành chông với chúng tôi. Mục tiêu trước mắt của chúng tôi là là vào bán kết. Trận hòa này được coi là chiến thắng với chúng tôi"", HLV Fegidero nói. Ở trận đấu sau, U23 Philippines sẽ đối đầu với U23 Myanmar. Hiện tại U23 Phillippines đang tạm dẫn đầu bảng xếp hạng với 4 điểm sau 2 lượt trận, hơn U23 Việt Nam chỉ số phụ.",0
"Sự cố âm thanh trên sân vận động Việt Trì (Phú Thọ) đã khiến 2 đội bóng U23 Việt Nam và U23 Philippines không thể tiến hành nghi thức hát quốc ca.  Trước đó, Ban tổ chức đã phát loa thông báo đề nghị 20.000 khán giả có mặt trên sân đứng dậy cùng hát quốc ca khi tiến hành nghi lễ. Dù vậy, khi lá đại kỳ Việt Nam với kích thước tới 3 nghìn mét vuông của Hội CĐV Vietnam Golden Star (VGS) phủ kín khán đài B, cùng những bông hoa giấy của các cổ động viên tung lên đã tạo lên bầu không khí cực kỳ hoành tráng và xúc động.  Trong giờ phút thiêng liêng ấy, tất cả người hâm mộ trên sân đều cùng hướng về đại kỳ của Tổ quốc, với niềm tự hào trào dâng. Và khi tiếng còi khai cuộc của trọng tài cất lên, cơn mưa lớn ập xuống, lá đại kỳ càng thêm đỏ thắm để cổ vũ cho thầy trò HLV Park Hang Seo vượt qua thách thức.  Trên khán đài, ""biển người"" vẫn đội mưa, cổ vũ U23 Việt Nam. Phía khán đài sau cầu môn, nơi các Hội - nhóm cổ động viên tập trung, thậm chí còn cổ vũ nhiệt tình hơn. Không thể phủ nhận rằng, thời tiết là nguyên nhân trực tiếp gây cản trở đến chuyên môn, nên dù kiểm soát bóng trong phần lớn thời lượng trận đấu.  Dù tung ra hàng chục pha dứt điểm, U23 Việt Nam vẫn chưa thể đưa bóng vào lưới một U23 Philippines chơi cực kỳ kỷ luật trong suốt 90 phút thi đấu chính thức. Thắng, thua là chuyện bình thường trong bóng đá và ngay cả khi bị U23 Philippines cầm hoà, thì đó hoàn toàn vẫn nằm trong tính toán của Ban huấn luyện U23 Việt Nam, sau những diễn biến có phần bất ngờ ở bảng B.  Một điều chắc chắn rằng, chúng ta đã và đang chiến thắng trên các khán đài, từ sân Việt Trì đến Thiên Trường, với bầu không khí cổ động sục sôi và cả sự nồng hậu khi đón những người bạn trong khu vực đến với ngày hội thể thao lớn nhất khu vực. Cứ chiến đấu bằng tinh thần cao thượng, người hâm mộ sẽ luôn ở bên! TTXVN   ",0
